% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.345490549e+04 +2.345490549e+04 +2.353117549e+04 +2.353117549e+04 -4.9613e+00 +1.7149e+00 +4.0260e+00 -3.8418e+00 -4.3759e+00
3 +1.175468330e+04 +1.175468330e+04 +1.183095330e+04 +1.183095330e+04 -2.0877e-01 +2.0061e-01 +4.1184e+00 -1.5663e+00 -4.0427e+00
28 +1.581542024e+03 +1.581542024e+03 +1.657812024e+03 +1.657812024e+03 -3.9141e+00 -1.6863e+00 +5.8888e-01 -5.6901e-01 +4.3167e-02
32 +7.236267617e+02 +7.236267617e+02 +7.998967617e+02 +7.998967617e+02 -3.6898e+00 -2.9663e+00 -7.3217e-01 +1.2474e+00 -2.1072e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.511902883e+07 +2.511902883e+07 +2.511900628e+07 +2.511900628e+07 -2.6857e+00 +2.9661e+00 -1.0350e+00 -4.8643e+00 +1.3148e+00
2 +7.670611368e+06 +7.670611368e+06 +7.670588818e+06 +7.670588818e+06 +3.4076e+00 +4.4466e+00 +3.4347e+00 -2.5991e+00 -9.9994e-01
4 +8.872253316e+05 +8.872253316e+05 +8.872027816e+05 +8.872027816e+05 +3.3986e+00 +4.0448e+00 +2.6645e+00 -2.1064e-01 +2.1972e+00
5 +7.157355446e+04 +7.157355446e+04 +7.155100446e+04 +7.155100446e+04 +9.6642e-01 +2.8212e+00 -3.9929e+00 +3.8754e+00 -2.4279e+00
22 +9.434829725e+01 +9.434829725e+01 +7.179829725e+01 +7.179829725e+01 +3.9008e+00 +1.8563e+00 +3.9966e-01 +1.4662e+00 +3.1711e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.442561111e+06 +2.442561111e+06 +2.442574771e+06 +2.442574771e+06 +1.7463e+00 -1.3246e+00 -2.9365e+00 +1.0555e+00 -3.8539e+00
6 +3.990120437e+04 +3.990120437e+04 +3.991486437e+04 +3.991486437e+04 -4.1779e+00 +1.2728e+00 +2.7286e+00 -2.4385e+00 -3.9105e+00
11 +3.086166624e+04 +3.086166624e+04 +3.087532624e+04 +3.087532624e+04 +2.1528e-01 -6.8075e-02 -1.2131e+00 +4.1140e+00 -2.5223e+00
21 +6.081691204e+02 +6.081691204e+02 +6.218291204e+02 +6.218291204e+02 +1.9728e-01 +2.1826e+00 +8.9576e-01 +3.1381e+00 +8.8362e-01
