% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.440676261e+04 +4.440676261e+04 +4.386026261e+04 +4.386026261e+04 +3.9371e+00 -1.1412e+00
2 +5.186949424e+00 +5.186949424e+00 -5.413130506e+02 -5.413130506e+02 +1.0749e+00 +1.4714e+00
3 +3.198784800e+00 +3.198784800e+00 -5.433012152e+02 -5.433012152e+02 +1.6888e+00 +2.2327e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.752295143e+04 +3.752295143e+04 +3.852295143e+04 +3.852295143e+04 +4.0539e+00 -8.3508e-01
2 +1.469550486e+02 +1.469550486e+02 +1.146955049e+03 +1.146955049e+03 +4.8093e-01 +3.0648e+00
6 +1.476168633e+00 +1.476168633e+00 +1.001476169e+03 +1.001476169e+03 +1.4175e+00 +2.9323e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.413778237e+04 +5.413778237e+04 +5.434616237e+04 +5.434616237e+04 +1.4759e+00 -2.1349e+00
2 +1.454761922e+04 +1.454761922e+04 +1.475599922e+04 +1.475599922e+04 -3.9538e+00 -1.6642e+00
4 +5.859246524e+03 +5.859246524e+03 +6.067626524e+03 +6.067626524e+03 -4.4932e+00 +2.6653e+00
8 +2.921295627e+02 +2.921295627e+02 +5.005095627e+02 +5.005095627e+02 -1.5179e+00 +2.6452e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.597171778e+02 +4.597171778e+02 +3.147571778e+02 +3.147571778e+02 -3.5706e+00 -1.2601e+00
4 +5.963520974e+00 +5.963520974e+00 -1.389964790e+02 -1.389964790e+02 +1.1559e+00 -1.6507e+00
9 +2.930871822e+00 +2.930871822e+00 -1.420291282e+02 -1.420291282e+02 +1.7376e+00 -1.9726e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.084946303e+03 +7.084946303e+03 +7.078646303e+03 +7.078646303e+03 -4.7516e-01 +3.7385e-02
3 +4.741184637e+00 +4.741184637e+00 -1.558815363e+00 -1.558815363e+00 +1.4559e+00 -1.1756e+00
10 +3.550538951e+00 +3.550538951e+00 -2.749461049e+00 -2.749461049e+00 -2.5021e+00 -3.1430e+00
% function evaluation | noise-free fitness - Fopt (-2.206000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.110548866e+03 +1.110548866e+03 +1.088488866e+03 +1.088488866e+03 +4.1614e+00 +9.1355e-01
3 +4.829557170e+01 +4.829557170e+01 +2.623557170e+01 +2.623557170e+01 -2.2402e+00 +3.4157e+00
% function evaluation | noise-free fitness - Fopt (7.129000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.250357317e+04 +2.250357317e+04 +2.257486317e+04 +2.257486317e+04 +2.9045e+00 -4.6701e-01
2 +5.604137467e+00 +5.604137467e+00 +7.689413747e+01 +7.689413747e+01 +1.0401e+00 +2.3939e+00
% function evaluation | noise-free fitness - Fopt (-1.054000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
